Titre,URL
Bruxelles : nouvelle plateforme en ligne dès septembre 2022 pour les communications relatives aux demandes de certificats et permis d'urbanisme ou de lotirDroitL’administration bruxelloise en charge de l’urbanisme et celle en charge des Monuments et Sites ouvriront la plateforme en ligne MyPermit en septembre 2022 pour tout échange de communications dans le cadre des demandes (régies par le Code bruxellois de l'aménagement du territoire) en matière de certificats et permis d'urbanisme ou de lotir ainsi que des recours et demandes de prolongation.06.07.2022,https://compta.webwin.be/new-flashes/bruxelles-nouvelle-plateforme-en-ligne-des-septembre-2022-pour-les-communications-relatives-aux-demandes-de-certificats-et-permis-durbanisme-ou-de-lotir
"Conséquences sur le plan privé de la fin d’un mandat d’administrateurImpôt des sociétés, Impôts des personnes physiquesUn administrateur décide, pour diverses raisons, de démissionner de son poste d’administrateur, mais conserve ses actions. Quelles en sont les conséquences fiscales à titre privé ? Et pour celui qui succède ?01.07.2022",https://compta.webwin.be/tax-dosier-of-the-month/consequences-sur-le-plan-prive-de-la-fin-dun-mandat-dadministrateur
"La plus-value sur la vente après le renting est entièrement imposable selon le ministreImpôt des sociétésAprès le renting/leasing d'une voiture, une société peut avoir la possibilité de l'acheter à un prix prédéterminé.30.06.2022",https://compta.webwin.be/new-flashes/la-plus-value-sur-la-vente-apres-le-renting-est-entierement-imposable-selon-le-ministre
"Nouvelles clarifications du but thérapeutique dans le cadre de l'exonération de la TVA pour les soins médicauxImpôts - TVADepuis le 1er janvier 2022, l'exonération de la TVA pour les soins médicaux ne dépend plus de la qualité du prestataire de soins, mais de la nature du service fourni.30.06.2022",https://compta.webwin.be/newsletter-by-email/nouvelles-clarifications-du-but-therapeutique-dans-le-cadre-de-lexoneration-de-la-tva-pour-les-soins-medicaux
"Région bruxelloise : suppression de la City Tax pour le premier semestre 2022Impôts des personnes physiquesLa Région de Bruxelles-Capitale impose, depuis l'exercice d'imposition 2017, une taxe sur les établissements d'hébergement touristique (""la City Tax"").29.06.2022",https://compta.webwin.be/new-flashes/region-bruxelloise-suppression-de-la-city-tax-pour-le-premier-semestre-2022
"Indemnité de télétravail majorée à 140,15€ par mois depuis le 01.06.2022Impôts des personnes physiquesLes travailleurs qui travaillent depuis leur domicile l'équivalent d'au mois un jour par semaine peuvent recevoir de leur employeur d'une indemnité de télétravail forfaitaire pour le chauffage, l'électricité et le petit matériel de bureau.24.06.2022",https://compta.webwin.be/newsletter-by-email/indemnite-de-teletravail-majoree-a-14015-par-mois-depuis-le-01062022
Fourniture de logements meublés : comment calculer le délai de 3 mois?Impôts - TVALa location d'un immeuble est en principe exemptée de TVA.24.06.2022,https://compta.webwin.be/new-flashes/fourniture-de-logements-meubles-comment-calculer-le-delai-de-3-moisij
"L'avertissement-extrait de rôle pour le précompte immobilier sur votre eBox en WallonieImpôt des sociétés, Impôts des personnes physiquesL'eBox est une boîte aux lettres électronique sécurisée qui permet de consulter les documents officiels fournis par différents organismes gouvernementaux.22.06.2022",https://compta.webwin.be/new-flashes/lavertissement-extrait-de-role-pour-le-precompte-immobilier-sur-votre-ebox-en-wallonie
Majoration de l'indemnité kilométrique et indexation trimestrielle à l'agendaImpôts des personnes physiquesLes dirigeants peuvent se voir octroyer de leur société une indemnité kilométrique pour les déplacements professionnels qu'ils effectuent avec leur voiture personnelle.22.06.2022,https://compta.webwin.be/new-flashes/majoration-de-lindemnite-kilometrique-et-indexation-trimestrielle-a-lagenda
"FAQ sur la réduction temporaire de TVA sur le placement de panneaux solairesImpôts - TVAJusque fin 2023 (et depuis le 1er avril 2022), le taux de TVA pour la livraison avec placement de panneaux solaires photovoltatiques, de panneaux solaires thermiques, de chauffe-eaux solaires et de pompes à chaleur est passé de 21%  à 6%.22.06.2022",https://compta.webwin.be/newsletter-by-email/faq-sur-la-reduction-temporaire-de-tva-sur-le-placement-de-panneaux-solaires
"Travail étudiant : revenus du T2/2022 pas pris en compte par le fisc et l'ONSSSocial, Impôts des personnes physiquesLes revenus du travail étudiant sont soumis à des cotisations ONSS moindres pour autant que le nombre d'heures de travail par an ne dépasse pas 475 heures par année civile durant les périodes pendant lesquelles il n'y a pas de présence obligatoire dans les établissements d'enseignement.17.06.2022",https://compta.webwin.be/new-flashes/travail-etudiant-revenus-du-t22022-pas-pris-en-compte-par-le-fisc-et-lonss
"Pas de fiches 281.50 pour les commissions, honoraires... jusque 250€Impôt des sociétés, Impôts des personnes physiquesUne fiche 281.50 doit être établie dès qu'une entreprise a accordé des commissions, courtages, indemnités,avantages de toute nature, etc. à un prestataire indépendant.17.06.2022",https://compta.webwin.be/newsletter-by-email/pas-de-fiches-28150-jusque-250-pour-les-commissions-honoraires
Wallonie : prime complémentaire pour l'isolation de toitures et pour certains travaux de salubrité et de rénovation énergétiqueSocialNous vous avions annoncé il y a un mois de nouvelles mesures approuvées par le gouvernement wallon pour faire face à l'augmentation du prix de l'énergie.15.06.2022,https://compta.webwin.be/new-flashes/wallonie-primecomplementaire-pour-lisolation-de-toitures-et-pour-certains-travaux-de-salubrite-et-de-renovation-energetique
"TVA : tolérance d'été pour les déclarations TVA et relevés ICImpôts - TVAComme chaque année, l’administration prévoit certaines tolérances quant aux délais de dépôt des déclarations TVA pour l’été 2022.15.06.2022",https://compta.webwin.be/new-flashes/tva-tolerance-dete-pour-les-declarations-tva-et-releves-ic
Test de speed pedelecs : attestation TVA exigée pour les marchands de véloImpôts - TVALa personne qui achète un speed pedelec doit s'immatriculer auprès de la DIV.15.06.2022,https://compta.webwin.be/newsletter-by-email/test-de-speed-pedelecs-attestation-tva-exigee-pour-les-marchands-de-velo
"Crédit d'impôt pour les événements annulés : obligation clarifiéeImpôt des sociétésLes sociétés qui ont engagé des frais pour des événements à caractère commercial, tels qu'une représentation théâtrale ou une foire de Noël, qui devaient initialement avoir lieu entre le 1er octobre 2021 et le 28 janvier 2022, mais qui n'ont finalement pas eu lieu en raison des mesures gouvernementales imposées dans le cadre du Coronavirus, peuvent bénéficier d'un crédit d'impôt de 25 %.13.06.2022",https://compta.webwin.be/new-flashes/credit-dimpot-pour-les-evenements-annules-obligation-clarifiee
Le ministre nuance la coparentalité fiscale : la situation de fait primeImpôts des personnes physiquesUn enfant à charge donne droit à une quotité exonérée d'impôt plus élevée dans la déclaration IPP.10.06.2022,https://compta.webwin.be/newsletter-by-email/le-ministre-nuance-la-coparentalite-fiscale-la-situation-de-fait-prime
"Bruxelles : introduisez votre demande de prime Relance jusqu'au 16.06.2022 !Impôt des sociétés, Impôts des personnes physiquesLes entreprises individuelles, les sociétés et les associations de certains secteurs qui ont été gravement touchées par la crise du coronavirus, qui ont au moins un établissement à Bruxelles et qui sont inscrites à la BCE avant le 31 décembre 2021 peuvent bénéficier d'une prime s'élèvant entre 5 000 et 15 000 € jusqu'au 16.06.2022.08.06.2022",https://compta.webwin.be/new-flashes/bruxelles-introduisez-votre-demande-de-prime-relance-jusquau-16062022
"Amende ou majoration d'impôt, c'est l'un ou l'autre selon la Cour de CassationImpôt des sociétés, Impôts des personnes physiquesLa personne qui introduit sa déclaration fiscale en retard peut se voir imposer une amende de 50€ à 1250€ ou une majoration d'impôts de 10% à 200% de l'impôt dû.08.06.2022",https://compta.webwin.be/new-flashes/amende-ou-majoration-dimpots-cest-lun-ou-lautre-selon-la-cour-de-cassation
"Au moins une option de paiement électronique obligatoire pour les consommateurs à partir du 01.07.2022.Impôt des sociétés, Impôts des personnes physiquesLes entreprises qui dirigent leur activité économique vers des clients/consommateurs particuliers doivent leur offrir au moins une option de paiement électronique à partir du 1er juillet 2022. Toutefois, cette obligation ne s'appliquera pas dans une relation B2B, c'est-à-dire entre entreprises.07.06.2022",https://compta.webwin.be/new-flashes/au-moins-une-option-de-paiement-electronique-obligatoire-pour-les-consommateurs-a-partir-du-01072022
L'abattement bruxellois sur les droits d'enregistrement devrait être étendu dès 2023Le gouvernement bruxellois a rédigé un avant-projet d'ordonnance qui élargit les conditions de l'abattement des droits d'enregistrement en cas d'achat immobilier d'une habitation propre servant de résidence principale à Bruxelles.01.06.2022,https://compta.webwin.be/new-flashes/labattement-bruxellois-sur-les-droits-denregistrement-devrait-etre-etendu-des-2023
"Logement de vacances : date du contrat déterminante ?Impôts - TVAÀ partir du 1er  juillet 2022, la mise à disposition de logements de vacances meublés pourra être considérée comme un service hôtelier soumis à TVA.01.06.2022",https://compta.webwin.be/tax-dosier-of-the-month/logement-de-vacances-date-du-contrat-determinante-ij
"Et la déduction des pertes reportées?Impôt des sociétésUne société a un bénéfice imposable pour l’exercice comptable 2021, mais elle a aussi des pertes fiscales reportées du passé. Sous quelles conditions sont-elles déductibles des bénéfices, et quand leur déduction est-elle exclue ?01.06.2022",https://compta.webwin.be/tax-dosier-of-the-month/et-la-deduction-des-pertes-reportees
"A l'agenda pour les bornes de recharge : suppression du cumul de 200 % pour l'amortissement et de la déduction pour investissementImpôt des sociétés, Impôts des personnes physiquesSous certaines conditions, les indépendants, les professions libérales et les entreprises peuvent appliquer une déduction pour frais majorée de 200 % pour l'installation d'une borne de recharge (professionnelle) de type ""intelligent"" accessible au public.27.05.2022",https://compta.webwin.be/new-flashes/suppression-du-cumul-de-200-pour-lamortissement-et-la-deduction-pour-investissement-pour-les-bornes-de-recharge-prevues
"Propositions de déclaration simplifiée envoyées d'office par la posteImpôts des personnes physiquesLes contribuables dont la situation financière est sûre comme les pensionnés, les enfants aux études, etc. reçoivent chaque année du fisc une proposition de déclaration simplifiée27.05.2022",https://compta.webwin.be/new-flashes/propositions-de-declaration-simplifiee-envoyees-doffice-par-la-poste-1
Région bruxelloise : aide exceptionnelle otroyée aux travailleurs intermittents de la cultureSocialLe secteur de la culture a été durement touché par les mesures sanitaires.25.05.2022,https://compta.webwin.be/new-flashes/region-bruxelloise-aide-exceptionnelle-otroyee-aux-travailleurs-intermittents-de-la-culture
Les conditions de l'abattement bruxellois sur les droits d'enregistrement plus favorables dès 2023 ?Le gouvernement bruxellois vient d'adopter un avant-projet d'ordonnance modifiant les conditions de l'abattement sur les droits d'enregistrement qui sont dûs en cas d'achat immobilier.20.05.2022,https://compta.webwin.be/new-flashes/les-conditions-de-labattement-bruxellois-sur-les-droits-denregistrement-plus-favorables-des-2023-ij
La déduction pour investissement diminue en 2023 pour les entreprises unipersonnellesImpôts des personnes physiquesLa déduction pour investissement est une déduction complémentaire pour les nouveaux investissements professionnels qui vient en plus des amortissements existants.20.05.2022,https://compta.webwin.be/new-flashes/la-deduction-pour-investissement-diminue-en-2023-pour-les-entreprises-unipersonnelles
"Remboursement plus rapide de l'impôt des sociétés : déclaration à remettre au plus tard le 15.09.2022Impôt des sociétésDepuis le 17.05.2022, Biztax est disponible pour remettre, entre autres, la déclaration à l'impôt des sociétés.19.05.2022",https://compta.webwin.be/new-flashes/remboursement-plus-rapide-de-limpot-des-societes-declaration-a-remettre-au-plus-tard-le-15092022
Liste des éco-chèques élargie depuis le 01.01.2022Impôts des personnes physiquesLa liste des produits et services pouvant faire l'objet d'un paiement par éco-chèque est établie par la CCT du Conseil national du travail (CNT).19.05.2022,https://compta.webwin.be/newsletter-by-email/liste-des-eco-cheques-elargie-depuis-le-01012022
Région wallonne : de nouvelles mesures pour faire face à l'augmentation du prix de l'énergieSocialLa Région wallonne indique sur son site Internet que deux mesures viendront bientôt aider les ménages à supporter l'envolée des prix de l'énergie.18.05.2022,https://compta.webwin.be/new-flashes/region-wallonne-de-nouvelles-mesures-pour-faire-face-a-laugmentation-du-prix-de-lenergie
"Bornes de recharge intelligentes : prolongation de la déduction majorée jusqu'au 31.03.2023 au programmeImpôt des sociétés, Impôts des personnes physiquesLes indépendants ou sociétés peuvent bénéficier, sous certaines conditions, d'une déduction de frais majorée pour l'acquisition d'une nouvelle borne de recharge accessible au public.16.05.2022",https://compta.webwin.be/new-flashes/bornes-de-recharge-intelligentes-deduction-majoree-prolongee-jusquau-31032023
"Le SPF Economie prévient : nouvelles tentatives de fraude via ItsmeImpôt des sociétés, Impôts des personnes physiquesItsme est une application permettant de se connecter, de manière sécurisée, à des plateformes électroniques, comme MyMinfin.13.05.2022",https://compta.webwin.be/newsletter-by-email/le-spf-economie-previent-nouvelles-tentatives-de-fraude-via-itsme
"Ignorez le message de l'eBox aux mineurs sans revenus en 2021 !Impôts des personnes physiquesL'eBox est l'outil de communication en ligne du gouvernement qui lui permet d'envoyer des messages aux citoyens (déclaration fiscale, précompte immobilier, amendes, etc.).12.05.2022",https://compta.webwin.be/new-flashes/ignorez-le-message-de-lebox-aux-mineurs-sans-revenus-en-2021
"Erfonline en Flandre : outil pour l'introduction en ligne des déclarations de successionImpôts - Héritage et donationsLorsqu'une personne décède, les héritiers sont tenus d'introduire une déclaration de succession.12.05.2022",https://compta.webwin.be/newsletter-by-email/erfonline-en-flandre-outil-pour-lintroduction-en-ligne-des-declarations-de-succession
"Maintien du prêt à 0 % pour les travaux de rénovation favorisant la transition énergétique (Renopack/Ecopack)Droit, SocialLa Région wallonne a libéré de nouveaux fonds pour le Renopack/Ecopack.11.05.2022",https://compta.webwin.be/new-flashes/maintien-du-pret-a-0-pour-les-travaux-de-renovation-favorisant-la-transition-energetique-renopackecopack
"Depuis le 01.05.2022, enregistrement des donations de biens mobiliers en ligne possibleUn particulier qui souhaite faire une donation de biens meubles, comme des actions ou de l'argent, ne doit pas faire appel à un notaire.06.05.2022",https://compta.webwin.be/new-flashes/depuis-le-01052022-enregistrement-des-donations-de-biens-mobiliers-en-ligne-possible
"Déduction de frais majorée pour les bornes de recharge accessibles au public : plus besoin de s'enregistrer auprès du fiscImpôt des sociétés, Impôts des personnes physiquesUne borne de recharge accessible au public peut bénéficier d'une déduction de frais majorée, tant à l'impôt des personnes physiques qu'à l'impôt des sociétés.06.05.2022",https://compta.webwin.be/newsletter-by-email/deduction-de-frais-majoree-pour-les-bornes-de-recharge-accessibles-au-public-plus-besoin-de-senregistrer-aupres-du-fisc
"Un moratoire hivernal généralisé à Bruxelles?DroitEn Région bruxelloise, un bailleur peut expulser son locataire qui ne paie pas son loyer.04.05.2022",https://compta.webwin.be/new-flashes/un-moratoire-hivernal-generalise-a-bruxellesij
"Formulaire de déclaration Isoc EI 2022 disponible!Impôt des sociétésLe 26.04.2022, le fisc a publié les formulaires pour les déclarations EI 2022 à l'impôt des sociétés, l'impôt des personnes morales et des non-résidents (sociétés et personnes morales) au Moniteur belge.04.05.2022",https://compta.webwin.be/new-flashes/formulaire-de-declaration-isoc-ei-2022-disponible
"Seuil pour la dispense d'obligation de fiche 281.50 de 125€ à 250€Impôt des sociétés, Impôts des personnes physiquesUne fiche 281.50 doit être établie dès que votre entreprise attribue des commissions, salaires, honoraires, indemnités ou avantages de toute nature à un prestataire de services indépendant.29.04.2022",https://compta.webwin.be/new-flashes/seuil-pour-la-dispense-dobligation-de-fiche-28150-de-125-a-250
"Wallonie : le prêt ""Coup de Pouce"" dans la déclaration fiscaleImpôts des personnes physiquesLa déclaration fiscale pour l'année de revenus 2021 (exercice d'imposition 2022) est désormais disponible en ligne sur le site du SPF Finances.27.04.2022",https://compta.webwin.be/new-flashes/wallonie-le-pret-coup-de-pouce-dans-la-declaration-fiscale
"Investissement dans une borne de recharge par une PME : amortissement à 200% + DPI de 25%Impôt des sociétésPour les indépendants, professions libérales et entreprises, le coût d'investissement d'une borne de rechagre (professionnelle) n’est plus assimilé à des frais de voiture (déductibles de manière limitée).27.04.2022",https://compta.webwin.be/new-flashes/investissement-dans-une-borne-de-recharge-par-une-pme-amortissement-a-200-dpi-de-25
Réduction d'impôts pour l'installation d'une borne de rechargeImpôts des personnes physiquesLe législateur soutient les particuliers qui investissent (à titre privé) dans l'installation d'une borne de recharge électrique.27.04.2022,https://compta.webwin.be/newsletter-by-email/reduction-dimpots-pour-linstallation-dune-borne-de-recharge
Fiche droits d'auteur 281.45 à déposer pour le 30.04.2022 au plus tardImpôts des personnes physiquesLes revenus de droits d'auteur sont taxés de manière fiscalement avantageuse.22.04.2022,https://compta.webwin.be/new-flashes/fiche-droits-dauteur-28145-a-deposer-pour-le-30042022-au-plus-tard
"Wallonie : Effectuez vos démarches administratives en ligne via ""Mon Espace""Impôt des sociétés, Impôts des personnes physiquesL'administration wallonne, et le SPW Fiscalité en particulier, désire moderniser, digitaliser et simplifier ses services.20.04.2022",https://compta.webwin.be/new-flashes/wallonie-effectuez-vos-demarches-administratives-en-ligne-via-mon-espace
"Service Pensions aussi victime de phishing!Impôts des personnes physiquesLe Service Pensions signale sur son site web que de faux messages (e-mails, SMS et/ou appels) circulent en son nom.20.04.2022",https://compta.webwin.be/newsletter-by-email/service-pensions-aussi-victime-de-phishing
"Nouveau look pour l'AER à l'IPPImpôts des personnes physiquesFin mars 2022, le fisc a fait savoir, via son site web, que l'avertissement-extrait de rôle des personnes physiques adopterait un nouveau look.20.04.2022",https://compta.webwin.be/new-flashes/nouveau-look-pour-laer-a-lipp
"Protégez votre entreprise grâce au Cyberscan du SPF EconomieImpôt des sociétés, Impôts des personnes physiquesLa cybercriminalité est en hausse depuis quelques années.15.04.2022",https://compta.webwin.be/newsletter-by-email/protegez-votre-entreprise-grace-au-cyberscan-du-spf-economie
"Attention au smishing!Impôts des personnes physiquesLe SPF Economie reçoit de nombreuses plaintes concernant des messages frauduleux au nom d'organisations bien connues, comme une banque ou une autorité publique.15.04.2022",https://compta.webwin.be/new-flashes/attention-au-smishing
Le placement d'une borne de recharge n'entraîne pas une augmentation du revenu cadastral (RC)Impôts des personnes physiquesLes modifications apportées à un bâtiment peuvent entraîner une augmentation du revenu cadastral (RC).14.04.2022,https://compta.webwin.be/new-flashes/le-placement-dune-borne-de-recharge-nentraine-pas-une-augmentation-du-revenu-cadastral-rc
"Pas de baisse du taux de TVA à 6% sur l'achat d'un vélo (électrique)Impôts - TVAInitialement, il était prévu de réduire la TVA à 6% sur l'achat de bicyclettes, de vélos électriques et de speed pedelecs.08.04.2022",https://compta.webwin.be/new-flashes/pas-de-baisse-du-taux-de-tva-a-6-sur-lachat-dun-velo-electrique
"Contrôle TVA : communication des documents par voie électroniqueImpôts - TVAEn cas de contrôle TVA, les livres et documents doivent être présentés à la demande du contrôleur TVA afin que celui-ci puisse vérifier que la perception de TVA fût correcte.08.04.2022",https://compta.webwin.be/newsletter-by-email/controle-tva-communication-des-documents-par-voie-electronique
"6 % de TVA pour la livraison avec installation de panneaux solaires (et autres) jusqu'à la fin de 2023Impôts - TVALa livraison avec installation de panneaux solaires photovoltaïques et thermiques, de pompes à chaleur et de chauffe-eaux solaires est en principe soumise au taux normal de TVA de 21 %.07.04.2022",https://compta.webwin.be/new-flashes/6-de-tva-pour-la-livraison-avec-installation-de-panneaux-solaires-et-autres-jusqua-la-fin-de-2023
"Sanction plus légère en cas de non-respect de l'obligation de retenue par les entrepreneursImpôts - TVASi un donneur d'ordre, un entrepreneur ou un sous-traitant fait appel à un (sous-)entrepreneur (p.ex. dans le domaine de la construction, de l'électrotechnique, du nettoyage et de l'entretien), il doit vérifier si le (sous-)entrepreneur en question a des dettes envers l'ONSS et le fisc (bien que l'obligation de retenue ne s'applique pas aux particuliers qui font exécuter des travaux à titre privé).07.04.2022",https://compta.webwin.be/newsletter-by-email/sanction-plus-legere-en-cas-de-non-respect-de-lobligation-de-retenue-par-les-entrepreneurs
"Contester la taxe sur les camionettesImpôt des sociétés, Impôts des personnes physiquesNous vous avions annoncé la modification de la taxe wallonne sur les véhicules utilitaires (camionettes).06.04.2022",https://compta.webwin.be/new-flashes/contester-la-taxe-sur-les-camionettes
Publication du formulaire de déclaration à l'impôt des personnes physiques pour l'année de revenus 2021/exercice d'imposition 2022Impôts des personnes physiquesLe nouveau formulaire de déclaration à l'impôt des personnes physiques pour l'année de revenus 2021/exercice d'imposition 2022 a été publié au Moniteur belge le 28 mars 2022.04.04.2022,https://compta.webwin.be/new-flashes/publication-du-formulaire-de-declaration-a-limpot-des-personnes-physiques-pour-lannee-de-revenus-2021exercice-dimposition-2022
"TVA de 6 % sur l'électricité prolongée jusqu'à la fin septembre 2022 et étendue au gaz naturelImpôts - TVAEn raison de la forte augmentation des prix de l'énergie, le gouvernement fédéral avait déjà décidé de réduire temporairement le taux de TVA sur l'électricité à 6 % à partir du 01.03.2022.04.04.2022",https://compta.webwin.be/newsletter-by-email/tva-de-6-sur-lelectricite-prolongee-jusqua-la-fin-septembre-2022-et-etendue-au-gaz-naturel
"Location d’une maison de vacances bientôt plus vite avec TVA ?Impôts - TVAÀ partir du 1er  juillet 2022, la location d’une maison de vacances meublée sera plus vite soumise à la TVA, en tant que service hôtelier. Devrez-vous alors facturer de la TVA même si vous ne donnez en location qu’une seule maison ?01.04.2022",https://compta.webwin.be/tax-dosier-of-the-month/location-dune-maison-de-vacances-bientot-plus-vite-avec-tva-ij
"Démolition et reconstruction : taux de TVA de 6% prolongé jusque fin 2023Impôts - TVAInitialement, le taux réduit de TVA pour démolition et reconstruction était limité à 32 villes et communes.30.03.2022",https://compta.webwin.be/new-flashes/demolition-et-reconstruction-taux-de-tva-de-6-prolonge-jusque-fin-2023
Déduction TVA sur voitures de société : assouplissement de la déduction selon le forfait de 35% prolongéImpôts - TVALa déduction de la TVA sur les voitures de sociétés est limitée à l'usage professionnel qui est fait de celles-ci (et d'office à 50%).30.03.2022,https://compta.webwin.be/newsletter-by-email/deduction-tva-sur-voitures-de-societe-assouplissement-de-la-deduction-selon-le-forfait-de-35-prolonge
"Interdiction des véhicules diesel de norme EURO 4 à Bruxelles : amendes à compter du 1er juillet 2022!Impôts des personnes physiquesComme précédemment annoncé, depuis le 1er janvier 2022, les véhicule diesel de norme EURO 4 ne peuvent plus circuler dans la Zone de Basses Émissions de Bruxelles-Capitale.29.03.2022",https://compta.webwin.be/new-flashes/interdiction-des-vehicules-diesel-de-norme-euro-4-a-bruxelles-amendes-a-compter-du-1er-juillet-2022
"Dons de biens aux Ukrainiens : pas de régularisation TVA pour les entreprises donatricesImpôts - TVAVu la situation de crise en Ukraine, le SPF Finances a décidé que les entreprises belges souhaitant donner gratuitement des biens de leur entreprise afin d’aider les Ukrainiens ne doivent ni revoir la TVA déduite sur ces dons ni soumettre le prélèvement à la TVA.25.03.2022",https://compta.webwin.be/new-flashes/dons-de-biens-aux-ukrainiens-pas-de-regularisation-tva-pour-les-entreprises-donatrices
"Dons aux ukrainiens par des particuliers : réduction d'impôtsImpôts des personnes physiquesLorsqu'un particulier effectue un don (en argent), il peut, sous certaines conditions obtenir une réduction d'impôts dans sa déclaration à l'impôt des personnes physiques.25.03.2022",https://compta.webwin.be/newsletter-by-email/dons-aux-ukrainiens-par-des-particuliers-reduction-dimpots
"Versements anticipés sociétés en 2022Impôt des sociétésSi une société veut éviter une majoration d'impôts, elle peut effectuer des versements anticipés (VA).23.03.2022",https://compta.webwin.be/new-flashes/versements-anticipes-societes-premiere-echeance
"Bruxelles : abattement majoré dès 2023 en cas d'achat du logement propre et unique?En Région bruxelloise, lors de l’achat d’un immeuble, il faut payer 12,5% de droits d’enregistrement sur la totalité du prix payé.22.03.2022",https://compta.webwin.be/new-flashes/bruxelles-abattement-majore-des-2023-en-cas-dachat-du-logement-propre-et-uniqueij
"Région bruxelloise : l'introduction de la prime Renolution retardée d'un moisDroit, SocialComme vous le savez peut-être, une prime Renolution a été créée en Région bruxelloise.18.03.2022",https://compta.webwin.be/new-flashes/region-bruxelloise-lintroduction-de-la-prime-renolution-retardee-dun-mois-1
"L'indemnité vélo passe à 0,25€/km en 2022Impôt des sociétés, Impôts des personnes physiquesSi in dirigeant, dont le bureau est situé à une autre adresse que là où il réside, vient en vélo au bureau, la société peut alors lui accorder une indemnité vélo pour ces déplacements domicile - lieu de travail.18.03.2022",https://compta.webwin.be/new-flashes/lindemnite-velo-passe-a-025km-en-2022
Client en faillite : 3 ans pour demander la restitution de la TVAImpôts - TVARien n'est moins grave qu'un client en faillite et qui n'a pas payé vos factures.18.03.2022,https://compta.webwin.be/newsletter-by-email/client-en-faillite-3-ans-pour-demander-la-restitution-de-la-tva
"Déclaration de succession en ligne en FlandreImpôts - Héritage et donationsAprès un décès, les héritiers doivent déposer, dans les 4 mois, une déclaration de succession (sous forme papier) auprès de l'administration.16.03.2022",https://compta.webwin.be/new-flashes/declaration-de-succession-en-ligne-en-flandre
"Itsme : SMS suspectsImpôts des personnes physiquesAprès l'enregistrement et la création d'un compte, l'application ""itsme"" vous permet de vous connecter facilement aux applications des services publics, telles que masante.be et la ""E-box"", dans laquelle le contribuable peut consulter les documents qui lui sont adressés par les différentes institutions publiques.16.03.2022",https://compta.webwin.be/newsletter-by-email/itsme-sms-suspects
Listing clients annuel : à déposer pour le 31.03.2022Impôts - TVALe listing clients est une liste devant être introduite chaque année auprès de l'administration TVA.11.03.2022,https://compta.webwin.be/new-flashes/listing-clients-annuel-a-deposer-pour-le-31032022
"Liste des faux hybrides mise à jour au 20.01.2022Impôt des sociétés, Impôts des personnes physiquesUn faux hybride est une voiture hybride qui est équipée tant d'un moteur thermique que d'une batterie électrique qui peut être rechargée via une source d’énergie externe au véhicule.11.03.2022",https://compta.webwin.be/newsletter-by-email/liste-des-faux-hybrides-mise-a-jour-depuis-le-20012022
"Un dispositif d'accompagnement pour la prime Renolution en Région bruxelloiseDroit, SocialNous vous avions annoncé la création d'une prime unique énergie/rénovation/façade appelée ""Renolution"" en Région bruxelloise.09.03.2022",https://compta.webwin.be/new-flashes/un-dispositif-daccompagnement-pour-la-prime-renolution-en-region-bruxelloise
Coefficient de revalorisation année de revenus 2022/EI 2023Impôts des personnes physiquesLe coefficient de revalorisation pour l'année de revenus 2022/exercice d'imposition 2023 a été publié.09.03.2022,https://compta.webwin.be/new-flashes/coefficient-de-revalorisation-annee-de-revenus-2022ei-2023
Cassation : 6% de TVA pour les portes d'entrée si fixées au logementImpôts - TVALes travaux immobiliers peuvent bénéficier du taux réduit de TVA de 6% si ces travaux sont effectués à un logement d'au moins 10 ans qui est principalement utilisé à des fins privées.09.03.2022,https://compta.webwin.be/newsletter-by-email/cassation-6-de-tva-pour-les-portes-dentree-si-fixees-au-logement
Indexation des tarifs pour les actes des sociétés et associations depuis le 01.03.2022Impôt des sociétésLes montants applicables depuis le 01.03.2022 ont été publiés au Moniteur belge du 14 février 2022.07.03.2022,https://compta.webwin.be/new-flashes/indexation-des-tarifs-pour-les-actes-des-societes-et-associations-depuis-le-01032022
"Publication du taux d'intérêt légal de 2022 pour les mauvais payeursImpôt des sociétés, Impôts des personnes physiquesLes clients des entreprises qui ne paient pas à temps peuvent se voir facturer des intérêts de retard.04.03.2022",https://compta.webwin.be/new-flashes/publication-du-taux-dinteret-legal-de-2022-pour-les-mauvais-payeurs
"À partir de mai 2022, les achats de vélos seront soumis à une TVA de 6 % au lieu de 21 %Impôts - TVALe gouvernement a annoncé depuis longtemps que l'achat d'un vélo (électrique) serait réduit de 21 % à 6 % de TVA.04.03.2022",https://compta.webwin.be/newsletter-by-email/a-partir-de-mai-2022-les-achats-de-velos-seront-soumis-a-une-tva-de-6-au-lieu-de-21
Éléments juridiques et de fait déterminants pour savoir s'il est question de droits d'auteurImpôts des personnes physiquesLes revenus provenant de droits d'auteur sont imposés de manière avantageuse sur le plan fiscal.04.03.2022,https://compta.webwin.be/newsletter-by-email/elements-juridiques-et-de-fait-determinants-pour-savoir-sil-est-question-de-droits-dauteur
"Rappel : le SPW Fiscalité est compétent en matière de précompte immobilier en Région wallonneImpôt des sociétés, Impôts des personnes physiquesLe précompte immobilier est dû par le propriétaire, possesseur, emphytéote, superficiaire ou usufruitier des biens immobiliers imposables au 1er janvier de l’exercice d’imposition.02.03.2022",https://compta.webwin.be/new-flashes/rappel-le-spw-fiscalite-est-competent-en-matiere-de-precompte-immobilier-en-region-wallonne
